2.485060e-05,-1.025455e-01
6.361872e-05,-4.539617e-02
6.115727e-05,4.318208e-02
6.309402e-05,1.011357e-01
7.508282e-05,1.009310e-01
1.026567e-04,4.246233e-02
9.819072e-05,-4.620356e-02
-5.633747e-04,-9.230094e-02
-2.082353e-05,-1.084219e-01
4.256552e-05,-6.412029e-02
4.891815e-05,2.260127e-02
5.472881e-05,9.068220e-02
6.921908e-05,1.077029e-01
1.019902e-04,6.156225e-02
1.326592e-04,-2.599325e-02
-5.002400e-04,-8.286089e-02
-6.569743e-05,-1.101318e-01
1.987655e-05,-8.038030e-02
3.479912e-05,1.151906e-03
4.426041e-05,7.674385e-02
6.069529e-05,1.103359e-01
9.740427e-05,7.829637e-02
1.620297e-04,-4.784042e-03
-4.178814e-04,-7.023654e-02
-1.080466e-04,-1.076093e-01
-3.576268e-06,-9.355133e-02
1.934279e-05,-2.034173e-02
3.209111e-05,5.985627e-02
4.983901e-05,1.087287e-01
8.907518e-05,9.202161e-02
1.851735e-04,1.660902e-02
-3.194638e-04,-5.491305e-02
-1.462436e-04,-1.009514e-01
-2.689165e-05,-1.031272e-01
3.143127e-06,-4.105364e-02
1.868857e-05,4.066845e-02
3.706744e-05,1.029431e-01
7.732297e-05,1.022105e-01
2.012012e-04,3.736380e-02
-2.087694e-04,-3.747927e-02
-1.788206e-04,-9.041410e-02
-4.917360e-05,-1.087400e-01
-1.317733e-05,-6.018788e-02
4.567830e-06,1.991776e-02
2.287140e-05,9.320152e-02
6.259929e-05,1.084715e-01
2.094968e-04,5.668271e-02
-9.005211e-05,-1.860519e-02
-2.045255e-04,-7.640218e-02
-6.956584e-05,-1.101740e-01
-2.899138e-05,-7.700914e-02
-9.728446e-06,-1.598354e-03
7.796418e-06,7.987821e-02
4.546996e-05,1.105640e-01
2.097416e-04,7.382334e-02
3.212583e-05,9.838752e-04
-2.223707e-04,-5.945418e-02
-8.728470e-05,-1.073741e-01
-4.369132e-05,-9.087098e-02
-2.365086e-05,-2.305305e-02
-7.578174e-06,6.348523e-02
2.659323e-05,1.084076e-01
2.019261e-04,8.812698e-02
1.530692e-04,2.053513e-02
-2.316703e-04,-4.022138e-02
-1.016493e-04,-1.004478e-01
-5.671222e-05,-1.012407e-01
-3.666439e-05,-4.362182e-02
-2.266154e-05,4.465255e-02
6.694548e-06,1.020852e-01
1.863507e-04,9.904395e-02
2.681302e-04,3.929724e-02
-2.320669e-04,-1.944290e-02
-1.121075e-04,-8.966135e-02
-6.755370e-05,-1.077198e-01
-4.826893e-05,-6.251424e-02
-3.687404e-05,2.410390e-02
-1.346141e-05,9.183963e-02
1.636140e-04,1.061547e-01
3.728871e-04,5.654917e-02
-2.235454e-04,2.082756e-03
-1.182575e-04,-7.542928e-02
-7.579913e-05,-1.100593e-01
-5.801852e-05,-7.900426e-02
-4.966949e-05,2.628944e-03
-3.310004e-05,7.806475e-02
1.345896e-04,1.091860e-01
4.633142e-04,7.162795e-02
-2.064331e-04,2.352838e-02
-1.198629e-04,-5.829851e-02
-8.113164e-05,-1.081692e-01
-6.553848e-05,-9.245820e-02
-6.055616e-05,-1.894704e-02
-5.146667e-05,6.128990e-02
1.003931e-04,1.080214e-01
5.359363e-04,8.395411e-02
-1.813877e-04,4.406982e-02
-1.168621e-04,-3.892736e-02
-8.334631e-05,-1.021223e-01
-7.053985e-05,-1.023590e-01
-6.911570e-05,-3.979490e-02
-6.785545e-05,4.215970e-02
6.233852e-05,1.027055e-01
5.879627e-04,9.305396e-02
-1.493717e-04,6.291768e-02
-1.093703e-04,-1.806026e-02
-8.235803e-05,-9.215091e-02
-7.283040e-05,-1.083262e-01
-7.501916e-05,-5.911346e-02
-8.163659e-05,2.140934e-02
2.188830e-05,9.344272e-02
6.173941e-04,9.857780e-02
-1.116154e-04,7.934765e-02
-9.767552e-05,3.500896e-03
-7.820478e-05,-7.863818e-02
-7.232213e-05,-1.101305e-01
-7.803968e-05,-7.616032e-02
-9.228049e-05,-1.637782e-04
-1.940307e-05,8.058900e-02
6.230993e-04,1.003133e-01
-6.956974e-05,9.272833e-02
-8.222709e-05,2.492751e-02
-7.104615e-05,-6.210343e-02
-6.903455e-05,-1.077026e-01
-7.806118e-05,-9.028039e-02
-9.937809e-05,-2.173060e-02
-5.994880e-05,6.463828e-02
6.048592e-04,9.819391e-02
