-2.135913e-04,-7.567239e-02
-5.384660e-05,-2.768953e-02
9.222197e-05,4.888035e-02
2.777049e-04,9.730222e-02
4.382859e-04,6.192071e-02
2.423808e-04,1.337444e-02
-4.404210e-04,-2.692790e-02
-3.635709e-04,-9.128193e-02
-2.447375e-04,-8.692598e-02
-1.057098e-04,-4.400277e-02
3.400979e-05,2.981929e-02
2.397068e-04,8.739424e-02
4.323937e-04,7.468937e-02
3.534681e-04,2.738446e-02
-3.657563e-04,-8.706527e-03
-3.690196e-04,-7.965092e-02
-2.666317e-04,-9.830443e-02
-1.538197e-04,-5.805011e-02
-2.586163e-05,1.016334e-02
1.924411e-04,7.398198e-02
4.111162e-04,8.801904e-02
4.521011e-04,3.972712e-02
-2.782345e-04,9.357190e-03
-3.604009e-04,-6.480218e-02
-2.779868e-04,-1.021826e-01
-1.966643e-04,-7.048188e-02
-8.616445e-05,-9.572200e-03
1.357457e-04,5.811490e-02
3.726939e-04,9.430109e-02
5.370035e-04,5.108933e-02
-1.791338e-04,2.672661e-02
-3.370555e-04,-4.781948e-02
-2.782715e-04,-9.965893e-02
-2.306246e-04,-8.244280e-02
-1.414570e-04,-2.793848e-02
7.501669e-05,4.120583e-02
3.205105e-04,9.442394e-02
6.012132e-04,6.269090e-02
-7.703871e-05,4.216707e-02
-3.016998e-04,-3.020012e-02
-2.692403e-04,-9.099392e-02
-2.559832e-04,-9.366629e-02
-1.907500e-04,-4.400775e-02
1.269542e-05,2.366653e-02
2.579533e-04,8.853285e-02
6.470833e-04,7.413298e-02
2.391133e-05,5.494564e-02
-2.575407e-04,-1.230339e-02
-2.501115e-04,-7.822272e-02
-2.725837e-04,-1.050111e-01
-2.345062e-04,-5.800636e-02
-5.266923e-05,5.603486e-03
1.815905e-04,7.877824e-02
6.728944e-04,8.636568e-02
1.276780e-04,6.511532e-02
-2.032007e-04,5.744711e-03
-2.212826e-04,-6.303898e-02
-2.787307e-04,-1.088459e-01
-2.694192e-04,-6.988676e-02
-1.165936e-04,-1.207073e-02
9.603714e-05,6.667239e-02
6.712592e-04,9.187481e-02
2.297908e-04,7.276158e-02
-1.408220e-04,2.296337e-02
-1.841540e-04,-4.626493e-02
-2.741216e-04,-1.058247e-01
-2.936209e-04,-8.191372e-02
-1.752928e-04,-2.853255e-02
7.081519e-06,5.284259e-02
6.399784e-04,9.128648e-02
3.252541e-04,8.036689e-02
-7.310054e-05,3.852399e-02
-1.400893e-04,-2.847544e-02
-2.591564e-04,-9.591219e-02
-3.064901e-04,-9.347381e-02
-2.265567e-04,-4.308459e-02
-8.104218e-05,3.772896e-02
5.802720e-04,8.447407e-02
4.102302e-04,8.750660e-02
-2.064353e-06,5.175464e-02
-8.975306e-05,-1.019127e-02
-2.338727e-04,-8.221095e-02
-3.074671e-04,-1.049290e-01
-2.689558e-04,-5.540407e-02
-1.655703e-04,2.174830e-02
4.939661e-04,7.444582e-02
4.807287e-04,9.471208e-02
7.104910e-05,6.234991e-02
-3.395770e-05,8.128918e-03
-1.978960e-04,-6.572801e-02
-2.953738e-04,-1.086441e-01
-3.007024e-04,-6.621322e-02
-2.438123e-04,5.241488e-03
3.843167e-04,6.205366e-02
5.305896e-04,9.457697e-02
1.437687e-04,7.107272e-02
2.159605e-05,2.519079e-02
-1.551356e-04,-4.791961e-02
-2.720072e-04,-1.057309e-01
-3.196847e-04,-7.679191e-02
-3.096223e-04,-1.061476e-02
2.644104e-04,4.830603e-02
5.560534e-04,8.855051e-02
2.085116e-04,7.944457e-02
7.507971e-05,4.009749e-02
-1.080422e-04,-2.926590e-02
-2.398507e-04,-9.650326e-02
-3.272078e-04,-8.688756e-02
-3.626446e-04,-2.487135e-02
1.396615e-04,3.355569e-02
5.600718e-04,7.693517e-02
2.642487e-04,8.730553e-02
1.270218e-04,5.309214e-02
-5.548946e-05,-9.799254e-03
-1.976453e-04,-8.295896e-02
-3.227081e-04,-9.735542e-02
-4.032355e-04,-3.778886e-02
9.025642e-06,1.784449e-02
5.409220e-04,6.175153e-02
3.105622e-04,9.549634e-02
1.739710e-04,6.418899e-02
-5.423321e-07,9.495589e-03
-1.475025e-04,-6.679773e-02
-3.058436e-04,-1.006064e-01
-4.287236e-04,-4.939313e-02
-1.203137e-04,1.939068e-03
4.999229e-04,4.479644e-02
3.440806e-04,9.656695e-02
