2.585075e-05,-1.025726e-01
3.847351e-05,-4.478974e-02
4.551391e-05,4.363980e-02
6.131994e-05,1.013965e-01
1.021327e-04,1.008289e-01
2.484444e-04,4.088856e-02
-4.066170e-04,-3.840276e-02
-1.354330e-04,-1.004992e-01
3.124685e-06,-1.089334e-01
2.266221e-05,-6.366919e-02
3.206140e-05,2.302790e-02
4.740847e-05,9.098942e-02
8.486283e-05,1.077412e-01
2.230829e-04,6.031986e-02
-2.269443e-04,-2.010845e-02
-1.658466e-04,-8.943578e-02
-1.972146e-05,-1.111079e-01
5.980017e-06,-8.010188e-02
1.737679e-05,1.531055e-03
3.167512e-05,7.708570e-02
6.433177e-05,1.105131e-01
1.891485e-04,7.743310e-02
-3.855026e-05,-1.041387e-03
-1.898867e-04,-7.493535e-02
-4.180973e-05,-1.090126e-01
-1.093199e-05,-9.345630e-02
2.024402e-06,-2.002463e-02
1.472451e-05,6.021962e-02
4.132848e-05,1.090380e-01
1.479452e-04,9.157063e-02
1.513252e-04,1.806570e-02
-2.066297e-04,-5.755519e-02
-6.229127e-05,-1.027281e-01
-2.742388e-05,-1.032192e-01
-1.340579e-05,-4.081078e-02
-2.791947e-06,4.103933e-02
1.673696e-05,1.033727e-01
1.010565e-04,1.021892e-01
3.353854e-04,3.647852e-02
-2.154320e-04,-3.796322e-02
-8.037899e-05,-9.249574e-02
-4.286190e-05,-1.090155e-01
-2.832080e-05,-6.002860e-02
-2.020111e-05,2.028192e-02
-8.497752e-06,9.373482e-02
5.028424e-05,1.088806e-01
5.065569e-04,5.348950e-02
-2.159553e-04,-1.691234e-02
-9.537779e-05,-7.870883e-02
-5.665275e-05,-1.106224e-01
-4.214746e-05,-7.693955e-02
-3.683396e-05,-1.254910e-03
-3.340590e-05,8.049476e-02
-2.420429e-06,1.113878e-01
6.582616e-04,6.844491e-02
-2.081796e-04,4.788464e-03
-1.067113e-04,-6.189719e-02
-6.826647e-05,-1.079781e-01
-5.435441e-05,-9.089376e-02
-5.205131e-05,-2.274352e-02
-5.703028e-05,6.416133e-02
-5.503208e-05,1.096145e-01
7.846698e-04,8.077002e-02
-1.924037e-04,2.630525e-02
-1.139439e-04,-4.270688e-02
-7.725674e-05,-1.011843e-01
-6.447256e-05,-1.013550e-01
-6.526835e-05,-4.335810e-02
-7.846302e-05,4.536222e-02
-1.055289e-04,1.036287e-01
8.809235e-04,8.999118e-02
-1.692338e-04,4.681115e-02
-1.167977e-04,-2.187536e-02
-8.327809e-05,-9.050204e-02
-7.211306e-05,-1.079212e-01
-7.597716e-05,-6.230646e-02
-9.688046e-05,2.481986e-02
-1.519703e-04,9.366058e-02
9.433239e-04,9.575403e-02
-1.395604e-04,6.551811e-02
-1.151631e-04,-2.031856e-04
-8.609910e-05,-7.634182e-02
-7.698230e-05,-1.103400e-01
-8.376621e-05,-7.886041e-02
-1.115748e-04,3.323694e-03
-1.925715e-04,8.009309e-02
9.694728e-04,9.783711e-02
-1.045237e-04,8.170726e-02
-1.091028e-04,2.147680e-02
-8.561138e-05,-5.924784e-02
-7.889315e-05,-1.085186e-01
-8.833618e-05,-9.238381e-02
-1.219815e-04,-1.830020e-02
-2.257724e-04,6.344768e-02
9.583654e-04,9.616036e-02
-6.547026e-05,9.475644e-02
-9.884975e-05,4.233144e-02
-8.183365e-05,-3.987699e-02
-7.777218e-05,-1.025268e-01
-8.951143e-05,-1.023569e-01
-1.277004e-04,-3.922083e-02
-2.502969e-04,4.436401e-02
9.104286e-04,9.078822e-02
-2.390081e-05,1.041642e-01
-8.479796e-05,6.155931e-02
-7.491111e-05,-1.897369e-02
-7.366247e-05,-9.259497e-02
-8.724681e-05,-1.083966e-01
-1.285119e-04,-5.863423e-02
-2.652027e-04,2.357545e-02
8.275045e-04,8.192715e-02
1.858713e-05,1.095690e-01
-6.748743e-05,7.842148e-02
-6.510977e-05,2.658761e-03
-6.672195e-05,-7.910479e-02
-8.162935e-05,-1.102706e-01
-1.243848e-04,-7.579435e-02
-2.699168e-04,1.880900e-03
7.127799e-04,6.991765e-02
6.036077e-05,1.107630e-01
-4.758339e-05,9.226997e-02
-5.280630e-05,2.418903e-02
-5.721735e-05,-6.257465e-02
-7.287491e-05,-1.079069e-01
-1.154776e-04,-9.004173e-02
-2.642583e-04,-1.988593e-02
5.706636e-04,5.522127e-02
9.981479e-05,1.077006e-01
